iso_code,continent,location,date,total_cases,new_cases,stringency_index
AGO,Africa,Angola,6/7/2020,346,0,75.93
AGO,Africa,Angola,6/13/2020,130,12,75.93
AGO,Africa,Angola,6/14/2020,138,8,75.93
AGO,Africa,Angola,6/15/2020,140,2,75.93
AGO,Africa,Angola,6/16/2020,142,2,75.93
AGO,Africa,Angola,6/17/2020,142,0,75.93
AGO,Africa,Angola,6/18/2020,155,13,75.93
AGO,Africa,Angola,6/19/2020,155,0,75.93
AGO,Africa,Angola,6/20/2020,166,11,75.93
AGO,Africa,Angola,6/21/2020,172,6,75.93
AGO,Africa,Angola,6/22/2020,176,4,75.93
AGO,Africa,Angola,6/23/2020,183,7,75.93
AGO,Africa,Angola,6/24/2020,186,3,75.93
AGO,Africa,Angola,6/25/2020,189,3,75.93
AGO,Africa,Angola,6/26/2020,197,8,75.93
AGO,Africa,Angola,6/27/2020,212,15,75.93
AGO,Africa,Angola,6/28/2020,244,32,75.93
AGO,Africa,Angola,6/29/2020,267,23,75.93
AGO,Africa,Angola,6/30/2020,276,9,75.93
AIA,North America,Anguilla,2/4/2020,2,0,
AIA,North America,Anguilla,2/5/2020,3,0,
AIA,North America,Anguilla,2/6/2020,3,0,
AIA,North America,Anguilla,2/7/2020,3,0,
AIA,North America,Anguilla,3/4/2020,3,1,
AIA,North America,Anguilla,3/5/2020,3,0,
AIA,North America,Anguilla,3/6/2020,3,0,
AIA,North America,Anguilla,3/7/2020,3,0,
AIA,North America,Anguilla,3/27/2020,2,2,
AIA,North America,Anguilla,3/28/2020,2,0,
AIA,North America,Anguilla,3/29/2020,2,0,
AIA,North America,Anguilla,3/30/2020,2,0,
AIA,North America,Anguilla,3/31/2020,2,0,
AIA,North America,Anguilla,4/4/2020,3,0,
AIA,North America,Anguilla,4/5/2020,3,0,
AIA,North America,Anguilla,4/6/2020,3,0,
AIA,North America,Anguilla,4/7/2020,3,0,
AIA,North America,Anguilla,4/13/2020,3,0,
AIA,North America,Anguilla,4/14/2020,3,0,
AIA,North America,Anguilla,4/15/2020,3,0,
AIA,North America,Anguilla,4/16/2020,3,0,
AIA,North America,Anguilla,4/17/2020,3,0,
AIA,North America,Anguilla,4/18/2020,3,0,
AIA,North America,Anguilla,4/19/2020,3,0,
AIA,North America,Anguilla,4/20/2020,3,0,
AIA,North America,Anguilla,4/21/2020,3,0,
AIA,North America,Anguilla,4/22/2020,3,0,
AIA,North America,Anguilla,4/23/2020,3,0,
AIA,North America,Anguilla,4/24/2020,3,0,
AIA,North America,Anguilla,4/25/2020,3,0,
AIA,North America,Anguilla,4/26/2020,3,0,
AIA,North America,Anguilla,4/27/2020,3,0,
AIA,North America,Anguilla,4/28/2020,3,0,
AIA,North America,Anguilla,4/29/2020,3,0,
AIA,North America,Anguilla,4/30/2020,3,0,
AIA,North America,Anguilla,5/4/2020,3,0,
AIA,North America,Anguilla,5/5/2020,3,0,
AIA,North America,Anguilla,5/6/2020,3,0,
AIA,North America,Anguilla,5/7/2020,3,0,
AIA,North America,Anguilla,5/13/2020,3,0,
AIA,North America,Anguilla,5/14/2020,3,0,
AIA,North America,Anguilla,5/15/2020,3,0,
AIA,North America,Anguilla,5/16/2020,3,0,
AIA,North America,Anguilla,5/17/2020,3,0,
AIA,North America,Anguilla,5/18/2020,3,0,
AIA,North America,Anguilla,5/19/2020,3,0,
AIA,North America,Anguilla,5/20/2020,3,0,
AIA,North America,Anguilla,5/21/2020,3,0,
AIA,North America,Anguilla,5/22/2020,3,0,
AIA,North America,Anguilla,5/23/2020,3,0,
AIA,North America,Anguilla,5/24/2020,3,0,
AIA,North America,Anguilla,5/25/2020,3,0,
AIA,North America,Anguilla,5/26/2020,3,0,
AIA,North America,Anguilla,5/27/2020,3,0,
AIA,North America,Anguilla,5/28/2020,3,0,
AIA,North America,Anguilla,5/29/2020,3,0,
AIA,North America,Anguilla,5/30/2020,3,0,
AIA,North America,Anguilla,5/31/2020,3,0,
AIA,North America,Anguilla,6/4/2020,3,0,
AIA,North America,Anguilla,6/5/2020,3,0,
AIA,North America,Anguilla,6/6/2020,3,0,
AIA,North America,Anguilla,6/7/2020,3,0,
AIA,North America,Anguilla,6/13/2020,3,0,
AIA,North America,Anguilla,6/14/2020,3,0,
AIA,North America,Anguilla,6/15/2020,3,0,
AIA,North America,Anguilla,6/16/2020,3,0,
AIA,North America,Anguilla,6/17/2020,3,0,
AIA,North America,Anguilla,6/18/2020,3,0,
AIA,North America,Anguilla,6/19/2020,3,0,
AIA,North America,Anguilla,6/20/2020,3,0,
AIA,North America,Anguilla,6/21/2020,3,0,
AIA,North America,Anguilla,6/22/2020,3,0,
AIA,North America,Anguilla,6/23/2020,3,0,
AIA,North America,Anguilla,6/24/2020,3,0,
AIA,North America,Anguilla,6/25/2020,3,0,
AIA,North America,Anguilla,6/26/2020,3,0,
AIA,North America,Anguilla,6/27/2020,3,0,
AIA,North America,Anguilla,6/28/2020,3,0,
AIA,North America,Anguilla,6/29/2020,3,0,
AIA,North America,Anguilla,6/30/2020,3,0,
ATG,North America,Antigua and Barbuda,2/4/2020,7,0,
ATG,North America,Antigua and Barbuda,2/5/2020,25,1,
ATG,North America,Antigua and Barbuda,2/6/2020,25,0,
ATG,North America,Antigua and Barbuda,2/7/2020,66,0,
ATG,North America,Antigua and Barbuda,3/4/2020,9,2,
ATG,North America,Antigua and Barbuda,3/5/2020,25,0,
ATG,North America,Antigua and Barbuda,3/6/2020,25,0,
ATG,North America,Antigua and Barbuda,3/7/2020,68,2,
ATG,North America,Antigua and Barbuda,3/15/2020,1,1,
ATG,North America,Antigua and Barbuda,3/21/2020,1,0,
ATG,North America,Antigua and Barbuda,3/22/2020,1,0,
ATG,North America,Antigua and Barbuda,3/23/2020,1,0,
ATG,North America,Antigua and Barbuda,3/24/2020,1,0,
ATG,North America,Antigua and Barbuda,3/25/2020,3,2,
ATG,North America,Antigua and Barbuda,3/26/2020,3,0,
ATG,North America,Antigua and Barbuda,3/27/2020,7,4,
ATG,North America,Antigua and Barbuda,3/28/2020,7,0,
ATG,North America,Antigua and Barbuda,3/29/2020,7,0,
ATG,North America,Antigua and Barbuda,3/30/2020,7,0,
ATG,North America,Antigua and Barbuda,3/31/2020,7,0,
ATG,North America,Antigua and Barbuda,4/4/2020,15,6,
ATG,North America,Antigua and Barbuda,4/5/2020,25,0,
ATG,North America,Antigua and Barbuda,4/6/2020,26,1,
ATG,North America,Antigua and Barbuda,4/7/2020,68,0,
ATG,North America,Antigua and Barbuda,4/13/2020,21,0,
ATG,North America,Antigua and Barbuda,4/14/2020,23,2,
ATG,North America,Antigua and Barbuda,4/15/2020,23,0,
ATG,North America,Antigua and Barbuda,4/16/2020,23,0,
ATG,North America,Antigua and Barbuda,4/17/2020,23,0,
ATG,North America,Antigua and Barbuda,4/18/2020,23,0,
ATG,North America,Antigua and Barbuda,4/19/2020,23,0,
ATG,North America,Antigua and Barbuda,4/20/2020,23,0,
ATG,North America,Antigua and Barbuda,4/21/2020,23,0,
ATG,North America,Antigua and Barbuda,4/22/2020,24,1,
ATG,North America,Antigua and Barbuda,4/23/2020,24,0,
ATG,North America,Antigua and Barbuda,4/24/2020,24,0,
ATG,North America,Antigua and Barbuda,4/25/2020,24,0,
ATG,North America,Antigua and Barbuda,4/26/2020,24,0,
ATG,North America,Antigua and Barbuda,4/27/2020,24,0,
ATG,North America,Antigua and Barbuda,4/28/2020,24,0,
ATG,North America,Antigua and Barbuda,4/29/2020,24,0,
ATG,North America,Antigua and Barbuda,4/30/2020,24,0,
ATG,North America,Antigua and Barbuda,5/4/2020,15,0,
ATG,North America,Antigua and Barbuda,5/5/2020,25,0,
ATG,North America,Antigua and Barbuda,5/6/2020,26,0,
ATG,North America,Antigua and Barbuda,5/7/2020,68,0,
ATG,North America,Antigua and Barbuda,5/13/2020,25,0,
ATG,North America,Antigua and Barbuda,5/14/2020,25,0,
ATG,North America,Antigua and Barbuda,5/15/2020,25,0,
ATG,North America,Antigua and Barbuda,5/16/2020,25,0,
ATG,North America,Antigua and Barbuda,5/17/2020,25,0,
ATG,North America,Antigua and Barbuda,5/18/2020,25,0,
ATG,North America,Antigua and Barbuda,5/19/2020,25,0,
ATG,North America,Antigua and Barbuda,5/20/2020,25,0,
ATG,North America,Antigua and Barbuda,5/21/2020,25,0,
ATG,North America,Antigua and Barbuda,5/22/2020,25,0,
ATG,North America,Antigua and Barbuda,5/23/2020,25,0,
ATG,North America,Antigua and Barbuda,5/24/2020,25,0,
ATG,North America,Antigua and Barbuda,5/25/2020,25,0,
ATG,North America,Antigua and Barbuda,5/26/2020,25,0,
ATG,North America,Antigua and Barbuda,5/27/2020,25,0,
ATG,North America,Antigua and Barbuda,5/28/2020,25,0,
ATG,North America,Antigua and Barbuda,5/29/2020,25,0,
ATG,North America,Antigua and Barbuda,5/30/2020,25,0,
ATG,North America,Antigua and Barbuda,5/31/2020,25,0,
ATG,North America,Antigua and Barbuda,6/4/2020,15,0,
ATG,North America,Antigua and Barbuda,6/5/2020,25,0,
ATG,North America,Antigua and Barbuda,6/6/2020,26,0,
ATG,North America,Antigua and Barbuda,6/7/2020,68,0,
ATG,North America,Antigua and Barbuda,6/13/2020,26,0,
ATG,North America,Antigua and Barbuda,6/14/2020,26,0,
ATG,North America,Antigua and Barbuda,6/15/2020,26,0,
ATG,North America,Antigua and Barbuda,6/16/2020,26,0,
ATG,North America,Antigua and Barbuda,6/17/2020,26,0,
ATG,North America,Antigua and Barbuda,6/18/2020,26,0,
ATG,North America,Antigua and Barbuda,6/19/2020,26,0,
ATG,North America,Antigua and Barbuda,6/20/2020,26,0,
ATG,North America,Antigua and Barbuda,6/21/2020,26,0,
ATG,North America,Antigua and Barbuda,6/22/2020,26,0,
ATG,North America,Antigua and Barbuda,6/23/2020,26,0,
ATG,North America,Antigua and Barbuda,6/24/2020,26,0,
ATG,North America,Antigua and Barbuda,6/25/2020,65,39,
ATG,North America,Antigua and Barbuda,6/26/2020,65,0,
ATG,North America,Antigua and Barbuda,6/27/2020,65,0,
ATG,North America,Antigua and Barbuda,6/28/2020,65,0,
ATG,North America,Antigua and Barbuda,6/29/2020,65,0,
ATG,North America,Antigua and Barbuda,6/30/2020,66,1,
ARG,South America,Argentina,2/4/2020,1133,167,100
ARG,South America,Argentina,2/5/2020,4519,104,88.89
ARG,South America,Argentina,2/6/2020,17402,564,90.74
ARG,South America,Argentina,2/7/2020,67184,2667,81.48
ARG,South America,Argentina,3/4/2020,1133,0,100
ARG,South America,Argentina,3/5/2020,4668,149,88.89
ARG,South America,Argentina,3/6/2020,18306,904,90.74
ARG,South America,Argentina,3/7/2020,69928,2744,92.59
ARG,South America,Argentina,3/13/2020,31,12,25
ARG,South America,Argentina,3/14/2020,34,3,25
ARG,South America,Argentina,3/15/2020,45,11,25
ARG,South America,Argentina,3/16/2020,56,11,41.67
ARG,South America,Argentina,3/17/2020,65,9,41.67
ARG,South America,Argentina,3/18/2020,79,14,41.67
ARG,South America,Argentina,3/19/2020,97,18,75
ARG,South America,Argentina,3/20/2020,128,31,88.89
ARG,South America,Argentina,3/21/2020,158,30,88.89
ARG,South America,Argentina,3/22/2020,225,67,88.89
ARG,South America,Argentina,3/23/2020,266,41,100
ARG,South America,Argentina,3/24/2020,301,35,100
ARG,South America,Argentina,3/25/2020,387,86,100
ARG,South America,Argentina,3/26/2020,502,115,100
ARG,South America,Argentina,3/27/2020,589,87,100
ARG,South America,Argentina,3/28/2020,690,101,100
ARG,South America,Argentina,3/29/2020,745,55,100
ARG,South America,Argentina,3/30/2020,820,75,100
ARG,South America,Argentina,3/31/2020,966,146,100
ARG,South America,Argentina,4/3/2020,1,1,11.11
ARG,South America,Argentina,4/4/2020,1265,132,100
ARG,South America,Argentina,4/5/2020,4770,102,88.89
ARG,South America,Argentina,4/6/2020,19255,949,90.74
ARG,South America,Argentina,4/7/2020,72773,2845,92.59
ARG,South America,Argentina,4/13/2020,2203,66,100
ARG,South America,Argentina,4/14/2020,2272,69,100
ARG,South America,Argentina,4/15/2020,2432,160,100
ARG,South America,Argentina,4/16/2020,2432,0,100
ARG,South America,Argentina,4/17/2020,2560,128,100
ARG,South America,Argentina,4/18/2020,2658,98,100
ARG,South America,Argentina,4/19/2020,2828,170,100
ARG,South America,Argentina,4/20/2020,2930,102,100
ARG,South America,Argentina,4/21/2020,3020,90,100
ARG,South America,Argentina,4/22/2020,3132,112,100
ARG,South America,Argentina,4/23/2020,3276,144,100
ARG,South America,Argentina,4/24/2020,3423,147,100
ARG,South America,Argentina,4/25/2020,3423,0,100
ARG,South America,Argentina,4/26/2020,3767,344,98.15
ARG,South America,Argentina,4/27/2020,3767,0,88.89
ARG,South America,Argentina,4/28/2020,3990,223,88.89
ARG,South America,Argentina,4/29/2020,4114,124,88.89
ARG,South America,Argentina,4/30/2020,4272,158,88.89
ARG,South America,Argentina,5/4/2020,1451,186,100
ARG,South America,Argentina,5/5/2020,4874,104,88.89
ARG,South America,Argentina,5/6/2020,19255,0,88.89
ARG,South America,Argentina,5/7/2020,72773,0,92.59
ARG,South America,Argentina,5/13/2020,6550,529,90.74
ARG,South America,Argentina,5/14/2020,6866,316,90.74
ARG,South America,Argentina,5/15/2020,7121,255,90.74
ARG,South America,Argentina,5/16/2020,7466,345,90.74
ARG,South America,Argentina,5/17/2020,7792,326,90.74
ARG,South America,Argentina,5/18/2020,7792,0,90.74
ARG,South America,Argentina,5/19/2020,8358,566,90.74
ARG,South America,Argentina,5/20/2020,8796,438,90.74
ARG,South America,Argentina,5/21/2020,9270,474,90.74
ARG,South America,Argentina,5/22/2020,9918,648,90.74
ARG,South America,Argentina,5/23/2020,10636,718,90.74
ARG,South America,Argentina,5/24/2020,11340,704,90.74
ARG,South America,Argentina,5/25/2020,12063,723,90.74
ARG,South America,Argentina,5/26/2020,12615,552,90.74
ARG,South America,Argentina,5/27/2020,13215,600,90.74
ARG,South America,Argentina,5/28/2020,13920,705,90.74
ARG,South America,Argentina,5/29/2020,14689,769,90.74
ARG,South America,Argentina,5/30/2020,15406,717,90.74
ARG,South America,Argentina,5/31/2020,16201,795,90.74
ARG,South America,Argentina,6/3/2020,2,1,11.11
ARG,South America,Argentina,6/4/2020,1554,103,100
ARG,South America,Argentina,6/5/2020,5007,133,88.89
ARG,South America,Argentina,6/6/2020,21024,1769,88.89
ARG,South America,Argentina,6/7/2020,75363,2590,92.59
ARG,South America,Argentina,6/13/2020,28751,1391,88.89
ARG,South America,Argentina,6/14/2020,30282,1531,88.89
ARG,South America,Argentina,6/15/2020,31564,1282,88.89
ARG,South America,Argentina,6/16/2020,32772,1208,88.89
ARG,South America,Argentina,6/17/2020,34146,1374,88.89
ARG,South America,Argentina,6/18/2020,35539,1393,88.89
ARG,South America,Argentina,6/19/2020,35539,0,88.89
ARG,South America,Argentina,6/20/2020,39557,4018,88.89
ARG,South America,Argentina,6/21/2020,41191,1634,88.89
ARG,South America,Argentina,6/22/2020,42772,1581,88.89
ARG,South America,Argentina,6/23/2020,44918,2146,88.89
ARG,South America,Argentina,6/24/2020,44918,0,88.89
ARG,South America,Argentina,6/25/2020,49838,4920,88.89
ARG,South America,Argentina,6/26/2020,52444,2606,88.89
ARG,South America,Argentina,6/27/2020,52444,0,88.89
ARG,South America,Argentina,6/28/2020,57731,5287,88.89
ARG,South America,Argentina,6/29/2020,57731,0,88.89
ARG,South America,Argentina,6/30/2020,62255,4524,88.89
ARM,Asia,Armenia,2/1/2020,0,0,
ARM,Asia,Armenia,2/2/2020,0,0,
ARM,Asia,Armenia,2/3/2020,1,0,
ARM,Asia,Armenia,2/4/2020,571,39,
ARM,Asia,Armenia,2/5/2020,2148,82,
ARM,Asia,Armenia,2/6/2020,9492,210,
ARM,Asia,Armenia,2/7/2020,26065,523,
ARM,Asia,Armenia,2/13/2020,0,0,
ARM,Asia,Armenia,2/14/2020,0,0,
ARM,Asia,Armenia,2/15/2020,0,0,
ARM,Asia,Armenia,2/16/2020,0,0,
ARM,Asia,Armenia,2/17/2020,0,0,
ARM,Asia,Armenia,2/18/2020,0,0,
ARM,Asia,Armenia,2/19/2020,0,0,
ARM,Asia,Armenia,2/20/2020,0,0,
ARM,Asia,Armenia,2/21/2020,0,0,
ARM,Asia,Armenia,2/22/2020,0,0,
ARM,Asia,Armenia,2/23/2020,0,0,
ARM,Asia,Armenia,2/24/2020,0,0,
ARM,Asia,Armenia,2/25/2020,0,0,
ARM,Asia,Armenia,2/26/2020,0,0,
ARM,Asia,Armenia,2/27/2020,0,0,
ARM,Asia,Armenia,2/28/2020,0,0,
ARM,Asia,Armenia,2/29/2020,0,0,
ARM,Asia,Armenia,3/1/2020,0,0,
ARM,Asia,Armenia,3/2/2020,0,0,
ARM,Asia,Armenia,3/4/2020,663,92,
ARM,Asia,Armenia,3/5/2020,2273,125,
ARM,Asia,Armenia,3/6/2020,10009,517,
ARM,Asia,Armenia,3/7/2020,26658,593,
ARM,Asia,Armenia,3/13/2020,6,2,
ARM,Asia,Armenia,3/14/2020,13,7,
ARM,Asia,Armenia,3/15/2020,20,7,
ARM,Asia,Armenia,3/16/2020,30,10,
ARM,Asia,Armenia,3/17/2020,52,22,
ARM,Asia,Armenia,3/18/2020,78,26,
ARM,Asia,Armenia,3/19/2020,115,37,
ARM,Asia,Armenia,3/20/2020,122,7,
ARM,Asia,Armenia,3/21/2020,136,14,
ARM,Asia,Armenia,3/22/2020,160,24,
ARM,Asia,Armenia,3/23/2020,190,30,
ARM,Asia,Armenia,3/24/2020,194,4,
ARM,Asia,Armenia,3/25/2020,265,71,
ARM,Asia,Armenia,3/26/2020,290,25,
ARM,Asia,Armenia,3/27/2020,329,39,
ARM,Asia,Armenia,3/28/2020,372,43,
ARM,Asia,Armenia,3/29/2020,424,52,
ARM,Asia,Armenia,3/30/2020,424,0,
ARM,Asia,Armenia,3/31/2020,482,58,
ARM,Asia,Armenia,4/1/2020,0,0,
ARM,Asia,Armenia,4/2/2020,0,0,
ARM,Asia,Armenia,4/4/2020,736,73,
ARM,Asia,Armenia,4/5/2020,2386,113,
ARM,Asia,Armenia,4/6/2020,10524,515,
ARM,Asia,Armenia,4/7/2020,27320,662,
ARM,Asia,Armenia,4/13/2020,1013,46,
ARM,Asia,Armenia,4/14/2020,1039,26,
ARM,Asia,Armenia,4/15/2020,1111,72,
ARM,Asia,Armenia,4/16/2020,1159,48,
ARM,Asia,Armenia,4/17/2020,1201,42,
ARM,Asia,Armenia,4/18/2020,1248,47,
ARM,Asia,Armenia,4/19/2020,1291,43,
ARM,Asia,Armenia,4/20/2020,1339,48,
ARM,Asia,Armenia,4/21/2020,1401,62,
ARM,Asia,Armenia,4/22/2020,1473,72,
ARM,Asia,Armenia,4/23/2020,1523,50,
ARM,Asia,Armenia,4/24/2020,1596,73,
ARM,Asia,Armenia,4/25/2020,1677,81,
ARM,Asia,Armenia,4/26/2020,1746,69,
ARM,Asia,Armenia,4/27/2020,1808,62,
ARM,Asia,Armenia,4/28/2020,1867,59,
ARM,Asia,Armenia,4/29/2020,1932,65,
ARM,Asia,Armenia,4/30/2020,1932,0,
ARM,Asia,Armenia,5/1/2020,0,0,
ARM,Asia,Armenia,5/2/2020,0,0,
ARM,Asia,Armenia,5/4/2020,770,34,
ARM,Asia,Armenia,5/5/2020,2507,121,
ARM,Asia,Armenia,5/6/2020,11221,697,
ARM,Asia,Armenia,5/7/2020,27900,580,
ARM,Asia,Armenia,5/13/2020,3538,146,
ARM,Asia,Armenia,5/14/2020,3718,180,
ARM,Asia,Armenia,5/15/2020,3860,142,
ARM,Asia,Armenia,5/16/2020,4044,184,
ARM,Asia,Armenia,5/17/2020,4283,239,
ARM,Asia,Armenia,5/18/2020,4472,189,
ARM,Asia,Armenia,5/19/2020,4823,351,
ARM,Asia,Armenia,5/20/2020,5041,218,
ARM,Asia,Armenia,5/21/2020,5271,230,
ARM,Asia,Armenia,5/22/2020,5606,335,
ARM,Asia,Armenia,5/23/2020,5928,322,
ARM,Asia,Armenia,5/24/2020,6302,374,
ARM,Asia,Armenia,5/25/2020,6661,359,
ARM,Asia,Armenia,5/26/2020,7113,452,
ARM,Asia,Armenia,5/27/2020,7402,289,
ARM,Asia,Armenia,5/28/2020,7774,372,
ARM,Asia,Armenia,5/29/2020,8216,442,
ARM,Asia,Armenia,5/30/2020,8676,460,
ARM,Asia,Armenia,5/31/2020,8927,251,
ARM,Asia,Armenia,6/1/2020,0,0,
ARM,Asia,Armenia,6/2/2020,0,0,
ARM,Asia,Armenia,6/4/2020,822,52,
ARM,Asia,Armenia,6/5/2020,2619,112,
ARM,Asia,Armenia,6/6/2020,11817,596,
ARM,Asia,Armenia,6/7/2020,28606,706,
ARM,Asia,Armenia,6/13/2020,15281,612,
ARM,Asia,Armenia,6/14/2020,16004,723,
ARM,Asia,Armenia,6/15/2020,16667,663,
ARM,Asia,Armenia,6/16/2020,17064,397,
ARM,Asia,Armenia,6/17/2020,17489,425,
ARM,Asia,Armenia,6/18/2020,18033,544,
ARM,Asia,Armenia,6/19/2020,18698,665,
ARM,Asia,Armenia,6/20/2020,19157,459,
ARM,Asia,Armenia,6/21/2020,19708,551,
ARM,Asia,Armenia,6/22/2020,20588,880,
ARM,Asia,Armenia,6/23/2020,20588,0,
ARM,Asia,Armenia,6/24/2020,21717,1129,
ARM,Asia,Armenia,6/25/2020,21717,0,
ARM,Asia,Armenia,6/26/2020,23247,1530,
ARM,Asia,Armenia,6/27/2020,23909,662,
ARM,Asia,Armenia,6/28/2020,24645,736,
ARM,Asia,Armenia,6/29/2020,25127,482,
ARM,Asia,Armenia,6/30/2020,25127,0,
ABW,North America,Aruba,2/4/2020,55,0,85.19
ABW,North America,Aruba,2/5/2020,100,0,85.19
ABW,North America,Aruba,2/6/2020,101,0,38.89
ABW,North America,Aruba,2/7/2020,103,0,32.41
ABW,North America,Aruba,3/4/2020,60,5,85.19
ABW,North America,Aruba,3/5/2020,100,0,85.19
ABW,North America,Aruba,3/6/2020,101,0,38.89
ABW,North America,Aruba,3/7/2020,104,1,32.41
ABW,North America,Aruba,3/13/2020,2,2,0
ABW,North America,Aruba,3/20/2020,4,2,33.33
ABW,North America,Aruba,3/24/2020,12,8,44.44
ABW,North America,Aruba,3/25/2020,17,5,44.44
ABW,North America,Aruba,3/26/2020,19,2,44.44
ABW,North America,Aruba,3/27/2020,28,9,44.44
ABW,North America,Aruba,3/28/2020,28,0,44.44
ABW,North America,Aruba,3/29/2020,28,0,85.19
ABW,North America,Aruba,3/30/2020,50,22,85.19
ABW,North America,Aruba,4/4/2020,62,2,85.19
ABW,North America,Aruba,4/5/2020,100,0,81.48
ABW,North America,Aruba,4/6/2020,101,0,38.89
ABW,North America,Aruba,4/7/2020,104,0,32.41
ABW,North America,Aruba,4/13/2020,92,0,88.89
ABW,North America,Aruba,4/14/2020,92,0,85.19
ABW,North America,Aruba,4/15/2020,92,0,85.19
ABW,North America,Aruba,4/16/2020,93,1,85.19
ABW,North America,Aruba,4/17/2020,95,2,85.19
ABW,North America,Aruba,4/18/2020,96,1,85.19
ABW,North America,Aruba,4/19/2020,96,0,85.19
ABW,North America,Aruba,4/20/2020,97,1,85.19
ABW,North America,Aruba,4/21/2020,97,0,85.19
ABW,North America,Aruba,4/22/2020,97,0,85.19
ABW,North America,Aruba,4/23/2020,100,3,85.19
ABW,North America,Aruba,4/24/2020,100,0,85.19
ABW,North America,Aruba,4/25/2020,100,0,85.19
ABW,North America,Aruba,4/26/2020,100,0,85.19
ABW,North America,Aruba,4/27/2020,100,0,85.19
ABW,North America,Aruba,4/28/2020,100,0,85.19
ABW,North America,Aruba,4/29/2020,100,0,85.19
ABW,North America,Aruba,4/30/2020,100,0,85.19
ABW,North America,Aruba,5/4/2020,64,2,85.19
ABW,North America,Aruba,5/5/2020,100,0,81.48
ABW,North America,Aruba,5/6/2020,101,0,38.89
ABW,North America,Aruba,5/7/2020,105,1,32.41
ABW,North America,Aruba,5/13/2020,101,0,81.48
ABW,North America,Aruba,5/14/2020,101,0,81.48
ABW,North America,Aruba,5/15/2020,101,0,81.48
ABW,North America,Aruba,5/16/2020,101,0,81.48
ABW,North America,Aruba,5/17/2020,101,0,81.48
ABW,North America,Aruba,5/18/2020,101,0,48.15
ABW,North America,Aruba,5/19/2020,101,0,48.15
ABW,North America,Aruba,5/20/2020,101,0,48.15
ABW,North America,Aruba,5/21/2020,101,0,48.15
ABW,North America,Aruba,5/22/2020,101,0,48.15
ABW,North America,Aruba,5/23/2020,101,0,48.15
ABW,North America,Aruba,5/24/2020,101,0,48.15
ABW,North America,Aruba,5/25/2020,101,0,48.15
ABW,North America,Aruba,5/26/2020,101,0,48.15
ABW,North America,Aruba,5/27/2020,101,0,48.15
ABW,North America,Aruba,5/28/2020,101,0,44.44
ABW,North America,Aruba,5/29/2020,101,0,44.44
ABW,North America,Aruba,5/30/2020,101,0,44.44
ABW,North America,Aruba,5/31/2020,101,0,38.89
ABW,North America,Aruba,6/4/2020,64,0,85.19
ABW,North America,Aruba,6/5/2020,100,0,81.48
ABW,North America,Aruba,6/6/2020,101,0,38.89
ABW,North America,Aruba,6/7/2020,105,0,32.41
ABW,North America,Aruba,6/13/2020,101,0,32.41
ABW,North America,Aruba,6/14/2020,101,0,32.41
ABW,North America,Aruba,6/15/2020,101,0,32.41
ABW,North America,Aruba,6/16/2020,101,0,32.41
ABW,North America,Aruba,6/17/2020,101,0,32.41
ABW,North America,Aruba,6/18/2020,101,0,32.41
ABW,North America,Aruba,6/19/2020,101,0,32.41
ABW,North America,Aruba,6/20/2020,101,0,32.41
ABW,North America,Aruba,6/21/2020,101,0,32.41
ABW,North America,Aruba,6/22/2020,101,0,32.41
ABW,North America,Aruba,6/23/2020,101,0,32.41
ABW,North America,Aruba,6/24/2020,101,0,32.41
ABW,North America,Aruba,6/25/2020,101,0,32.41
ABW,North America,Aruba,6/26/2020,101,0,32.41
ABW,North America,Aruba,6/27/2020,101,0,32.41
ABW,North America,Aruba,6/28/2020,101,0,32.41
ABW,North America,Aruba,6/29/2020,101,0,32.41
ABW,North America,Aruba,6/30/2020,103,2,32.41
AUS,Oceania,Australia,2/1/2020,0,0,0
AUS,Oceania,Australia,2/2/2020,11,2,16.67
AUS,Oceania,Australia,2/3/2020,29,3,19.44
AUS,Oceania,Australia,2/4/2020,4976,269,75.93
AUS,Oceania,Australia,2/5/2020,6767,5,72.22
AUS,Oceania,Australia,2/6/2020,7204,9,62.04
AUS,Oceania,Australia,2/7/2020,7920,86,72.69
AUS,Oceania,Australia,2/13/2020,14,0,19.44
AUS,Oceania,Australia,2/14/2020,15,1,19.44
AUS,Oceania,Australia,2/15/2020,15,0,19.44
AUS,Oceania,Australia,2/16/2020,15,0,19.44
AUS,Oceania,Australia,2/17/2020,15,0,19.44
AUS,Oceania,Australia,2/18/2020,15,0,19.44
AUS,Oceania,Australia,2/19/2020,15,0,19.44
AUS,Oceania,Australia,2/20/2020,15,0,19.44
AUS,Oceania,Australia,2/21/2020,17,2,19.44
AUS,Oceania,Australia,2/22/2020,21,4,19.44
AUS,Oceania,Australia,2/23/2020,22,1,19.44
AUS,Oceania,Australia,2/24/2020,22,0,19.44
AUS,Oceania,Australia,2/25/2020,22,0,19.44
AUS,Oceania,Australia,2/26/2020,22,0,19.44
AUS,Oceania,Australia,2/27/2020,23,1,19.44
AUS,Oceania,Australia,2/28/2020,23,0,19.44
AUS,Oceania,Australia,2/29/2020,25,2,19.44
AUS,Oceania,Australia,3/1/2020,0,0,0
AUS,Oceania,Australia,3/2/2020,11,0,19.44
AUS,Oceania,Australia,3/3/2020,33,4,19.44
AUS,Oceania,Australia,3/4/2020,5224,248,75.93
AUS,Oceania,Australia,3/5/2020,6783,16,72.22
